Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP043768,Male,No,0,Graduate,No,2750,20000.0,95.0,360.0,1.0,Semiurban,Y
LP043769,Female,No,0,Not Graduate,No,2462,0.0,52.0,360.0,1.0,Semiurban,Y
LP043770,Female,No,0,Graduate,Yes,7807,0.0,184.0,360.0,1.0,Rural,N
LP043771,Female,No,0,Graduate,No,4323,0.0,107.0,360.0,1.0,Semiurban,Y
LP043772,Male,Yes,0,Not Graduate,No,1722,2400.0,112.0,360.0,1.0,Urban,Y
LP043773,Female,No,0,Not Graduate,No,2488,0.0,69.0,360.0,1.0,Rural,Y
LP043774,Male,Yes,1,Graduate,No,8613,0.0,157.0,300.0,0.0,Semiurban,N
LP043775,Male,Yes,3+,Graduate,No,80630,0.0,366.0,360.0,0.0,Rural,N
LP043776,Female,No,1,Not Graduate,Yes,3858,0.0,54.0,360.0,1.0,Semiurban,N
LP043777,Male,Yes,0,Graduate,,5782,0.0,167.0,360.0,,Urban,Y
LP043778,Male,Yes,0,Not Graduate,No,5752,0.0,220.0,360.0,0.0,Rural,N
LP043779,Male,Yes,0,Not Graduate,No,1753,2033.0,105.0,360.0,1.0,Rural,Y
LP043780,Female,Yes,0,Not Graduate,No,2508,3237.0,168.0,360.0,0.0,Semiurban,N
LP043781,Female,No,0,Graduate,No,2581,0.0,57.0,360.0,1.0,Urban,Y
LP043782,Female,No,1,Graduate,No,2363,0.0,170.0,360.0,1.0,Urban,N
LP043783,Male,Yes,2,Graduate,Yes,2089,20000.0,249.0,360.0,1.0,Urban,N
LP043784,Male,Yes,0,Graduate,No,1261,2773.0,113.0,360.0,1.0,Rural,Y
LP043785,Male,Yes,0,Graduate,No,3463,1417.0,129.0,360.0,1.0,Semiurban,Y
LP043786,Male,Yes,0,Graduate,No,6081,0.0,139.0,360.0,1.0,Rural,Y
LP043787,Female,No,0,Not Graduate,No,2652,0.0,72.0,,0.0,Urban,N
LP043788,Male,Yes,0,Graduate,No,1724,1719.0,98.0,360.0,1.0,Urban,Y
LP043789,Male,Yes,1,Graduate,No,6769,1667.0,105.0,,0.0,Urban,N
LP043790,Male,Yes,0,Graduate,No,14584,0.0,91.0,360.0,1.0,Semiurban,Y
LP043791,Male,Yes,0,Graduate,No,2357,4300.0,124.0,360.0,1.0,Rural,Y
LP043792,Female,No,1,Not Graduate,No,4254,0.0,90.0,360.0,1.0,Rural,N
LP043793,Male,Yes,2,Graduate,No,6076,0.0,143.0,360.0,1.0,Semiurban,Y
LP043794,Male,Yes,0,Graduate,No,2927,16.12000084,83.0,360.0,1.0,Rural,Y
LP043795,Male,No,0,Not Graduate,No,2902,0.0,61.0,180.0,1.0,Urban,Y
LP043796,Female,No,1,Graduate,Yes,8163,0.0,145.0,360.0,1.0,Semiurban,Y
LP043797,Male,No,0,Graduate,No,6767,0.0,98.0,360.0,0.0,Rural,N
LP043798,Male,No,0,Graduate,,12830,0.0,411.0,360.0,1.0,Semiurban,Y
LP043799,Male,Yes,0,Graduate,No,2610,2340.0,151.0,360.0,1.0,Semiurban,Y
LP043800,Male,No,0,Graduate,No,3286,0.0,107.0,360.0,1.0,Urban,Y
LP043801,Female,,,Graduate,No,9810,0.0,,240.0,1.0,Semiurban,Y
LP043802,Male,No,0,Graduate,No,1683,1851.0,44.0,360.0,1.0,Semiurban,Y
LP043803,Male,Yes,0,Graduate,No,1893,1125.0,,360.0,1.0,Urban,Y
LP043804,Male,No,0,Graduate,Yes,9937,0.0,193.0,360.0,0.0,Urban,N
LP043805,Female,Yes,0,Not Graduate,Yes,7230,0.0,145.0,360.0,1.0,Rural,Y
LP043806,Male,No,0,Graduate,No,3491,5064.0,190.0,360.0,1.0,Semiurban,Y
LP043807,Male,Yes,0,Graduate,No,7856,1833.0,174.0,360.0,1.0,Rural,Y
LP043808,Male,No,3+,Not Graduate,No,5096,1993.0,144.0,360.0,1.0,Semiurban,Y
LP043809,Male,No,1,Graduate,No,37610,0.0,145.0,360.0,1.0,Semiurban,Y
LP043810,Male,Yes,0,Graduate,No,6889,8333.0,183.0,300.0,,Rural,Y
LP043811,Male,Yes,1,Graduate,Yes,3736,1210.0,138.0,360.0,1.0,Rural,Y
LP043812,Male,Yes,2,Not Graduate,No,5010,0.0,108.0,360.0,1.0,Rural,Y
LP043813,Male,Yes,0,Graduate,,3296,1376.0,48.0,360.0,1.0,Rural,N
LP043814,Male,Yes,2,Graduate,No,3097,1710.0,157.0,360.0,0.0,Rural,N
LP043815,Male,No,1,Not Graduate,Yes,2783,1542.0,193.0,360.0,,Semiurban,N
LP043816,Male,Yes,2,Not Graduate,No,2531,1255.0,131.0,360.0,0.0,Rural,N
LP043817,Male,Yes,2,Not Graduate,No,1779,1456.0,59.0,300.0,,Urban,Y
LP043818,Male,Yes,0,Graduate,No,4242,1733.0,155.0,360.0,0.0,Rural,N
LP043819,Male,Yes,0,Graduate,No,2514,2466.0,91.0,180.0,0.0,Rural,Y
LP043820,Male,No,0,Graduate,Yes,7070,0.0,75.0,360.0,1.0,Semiurban,Y
LP043821,Male,Yes,2,Graduate,No,3417,0.0,96.0,360.0,1.0,Semiurban,Y
LP043822,Male,Yes,0,Graduate,No,4733,0.0,112.0,360.0,1.0,Urban,Y
LP043823,Male,Yes,0,Graduate,No,3438,2569.0,181.0,360.0,1.0,Urban,N
LP043824,Male,No,2,Graduate,No,4154,0.0,133.0,360.0,1.0,Rural,Y
LP043825,Male,Yes,0,Graduate,No,8062,0.0,166.0,360.0,1.0,Semiurban,N
LP043826,,Yes,0,Graduate,Yes,1661,4083.0,162.0,360.0,,Semiurban,Y
LP043827,Male,Yes,3+,Graduate,No,8212,0.0,129.0,180.0,1.0,Urban,Y
LP043828,Male,Yes,0,Graduate,No,2524,2188.0,154.0,360.0,1.0,Rural,Y
LP043829,Female,No,1,Not Graduate,,5236,0.0,142.0,360.0,1.0,Semiurban,Y
LP043830,Male,No,0,Graduate,No,3855,0.0,88.0,360.0,0.0,Semiurban,N
LP043831,Male,No,0,Graduate,No,5891,0.0,145.0,360.0,1.0,Rural,Y
LP043832,Male,Yes,3+,Not Graduate,No,3343,1664.0,66.0,180.0,0.0,Urban,N
LP043833,,Yes,0,Graduate,No,17116,0.0,102.0,360.0,1.0,Semiurban,Y
LP043834,Female,Yes,2,Not Graduate,,-25,2917.0,105.0,360.0,1.0,Semiurban,Y
LP043835,Male,Yes,0,Graduate,No,4455,2451.0,106.0,360.0,1.0,Urban,N
LP043836,Male,Yes,1,Graduate,Yes,3101,2079.0,170.0,360.0,1.0,Semiurban,Y
LP043837,Male,Yes,1,Not Graduate,No,2153,1500.0,117.0,180.0,0.0,Rural,N
LP043838,Male,Yes,3+,Graduate,No,4244,0.0,93.0,360.0,1.0,Semiurban,Y
LP043839,Female,No,0,Graduate,Yes,2654,0.0,103.0,360.0,,Urban,Y
LP043840,Male,No,2,Graduate,No,5786,4648.0,164.0,360.0,1.0,Rural,Y
LP043841,Male,Yes,2,Graduate,Yes,16515,1014.0,142.0,360.0,1.0,Rural,Y
LP043842,Male,Yes,2,Graduate,No,7128,1750.0,234.0,300.0,1.0,Semiurban,Y
LP043843,,Yes,2,Graduate,No,2986,1872.0,126.0,360.0,0.0,Semiurban,N
LP043844,Male,Yes,1,Graduate,Yes,16784,2250.0,93.0,360.0,1.0,Semiurban,Y
LP043845,Male,Yes,2,Graduate,No,2918,1603.0,,360.0,1.0,Urban,N
LP043846,Female,No,0,Not Graduate,No,4609,0.0,152.0,360.0,1.0,Rural,Y
LP043847,Male,Yes,3+,Not Graduate,No,3147,0.0,113.0,360.0,1.0,Rural,Y
LP043848,Male,Yes,0,Graduate,No,1620,3150.0,119.0,360.0,1.0,Semiurban,Y
LP043849,Male,Yes,0,Graduate,No,10676,0.0,235.0,360.0,1.0,Semiurban,Y
LP043850,Male,Yes,2,Graduate,No,8090,0.0,249.0,360.0,1.0,Semiurban,Y
LP043851,Male,Yes,1,Not Graduate,No,2211,2436.0,138.0,360.0,1.0,Rural,Y
LP043852,Male,No,2,Graduate,No,3759,0.0,73.0,360.0,0.0,Rural,N
LP043853,Male,Yes,1,Graduate,No,17947,0.0,498.0,360.0,1.0,Urban,N
LP043854,Male,Yes,2,Graduate,Yes,4578,2083.0,168.0,360.0,1.0,Semiurban,Y
LP043855,Male,No,0,Graduate,No,2586,0.0,76.0,360.0,1.0,Urban,N
LP043856,Male,No,0,Not Graduate,No,2716,2785.0,86.0,360.0,,Semiurban,Y
LP043857,Male,Yes,1,Not Graduate,No,5521,1131.0,193.0,360.0,,Urban,Y
LP043858,Male,No,0,Not Graduate,No,3775,0.0,106.0,360.0,1.0,Rural,Y
LP043859,Female,No,0,Not Graduate,Yes,17263,0.0,218.0,360.0,1.0,Semiurban,Y
LP043860,Male,Yes,0,Graduate,No,3494,2157.0,111.0,360.0,0.0,Rural,N
LP043861,Female,Yes,1,Graduate,No,3687,913.0,110.0,84.0,1.0,Semiurban,Y
LP043862,Male,Yes,0,Not Graduate,No,2373,1700.0,113.0,360.0,1.0,Rural,Y
LP043863,Male,Yes,0,Graduate,No,4283,2857.0,115.0,12.0,,Urban,Y
LP043864,Male,Yes,1,Graduate,Yes,2790,0.0,88.0,360.0,1.0,Semiurban,Y
LP043865,Male,No,0,Graduate,No,6765,4416.0,202.0,360.0,0.0,Rural,N
LP043866,Female,No,0,Graduate,No,952,3683.0,103.0,480.0,1.0,Rural,Y
LP043867,Female,No,0,Graduate,No,3635,0.0,108.0,360.0,1.0,Semiurban,Y
LP043868,Male,Yes,2,Graduate,No,5087,5624.0,215.0,360.0,1.0,Semiurban,Y
LP043869,Male,Yes,1,Not Graduate,No,4422,5302.0,140.0,360.0,,Rural,N
LP043870,Male,Yes,0,Not Graduate,No,3562,1483.0,117.0,300.0,1.0,Semiurban,Y
LP043871,Male,Yes,2,Graduate,No,3446,4416.0,236.0,360.0,1.0,Rural,Y
LP043872,Male,Yes,0,Graduate,No,20362,6667.0,477.0,360.0,,Urban,Y
LP043873,,No,0,Graduate,No,3916,0.0,96.0,360.0,1.0,Urban,N
LP043874,Male,Yes,0,Graduate,Yes,2849,3013.0,183.0,360.0,1.0,Urban,Y
LP043875,Female,No,1,Graduate,No,12769,0.0,36.0,360.0,1.0,Urban,Y
LP043876,Male,No,0,Not Graduate,No,3316,1287.0,105.0,360.0,1.0,Rural,N
LP043877,Male,Yes,1,Graduate,No,5924,2004.0,249.0,360.0,1.0,Semiurban,Y
LP043878,Male,Yes,2,Graduate,No,3132,2035.0,149.0,360.0,1.0,Urban,Y
LP043879,Male,Yes,0,Graduate,No,2258,6666.0,60.0,180.0,1.0,Semiurban,N
LP043880,Male,No,0,Graduate,No,6273,3666.0,316.0,360.0,1.0,Rural,N
LP043881,Male,Yes,3+,Graduate,No,3744,3428.0,160.0,360.0,1.0,Rural,Y
LP043882,Female,Yes,2,Graduate,No,1811,1632.0,112.0,480.0,1.0,Semiurban,Y
LP043883,Male,Yes,,Not Graduate,No,3544,1800.0,120.0,360.0,0.0,Semiurban,N
LP043884,Male,No,0,Graduate,No,4394,1915.0,183.0,360.0,1.0,Semiurban,N
LP043885,Female,No,0,Not Graduate,No,3558,0.0,94.0,360.0,1.0,Rural,N
LP043886,Male,Yes,2,Not Graduate,No,2270,1742.0,50.0,360.0,1.0,Semiurban,Y
LP043887,Male,No,0,Graduate,No,2773,0.0,59.0,360.0,1.0,Semiurban,Y
LP043888,Male,Yes,3+,Graduate,Yes,5423,1424.0,98.0,360.0,1.0,Rural,Y
LP043889,Male,Yes,2,Graduate,Yes,8192,7166.0,470.0,360.0,1.0,Rural,Y
LP043890,Male,No,0,Graduate,No,4775,2087.0,,360.0,1.0,Semiurban,N
LP043891,Male,Yes,2,Graduate,Yes,17949,0.0,397.0,360.0,1.0,Rural,Y
LP043892,Male,Yes,0,Graduate,No,3650,0.0,118.0,360.0,1.0,Semiurban,Y
LP043893,Male,Yes,1,Not Graduate,No,5090,1430.0,159.0,360.0,0.0,Semiurban,Y
LP043894,Male,No,1,Not Graduate,No,2625,1302.0,90.0,360.0,1.0,Semiurban,Y
LP043895,Male,No,0,Not Graduate,No,6679,0.0,138.0,360.0,1.0,Semiurban,Y
LP043896,Male,Yes,0,Graduate,No,1125,5500.0,215.0,360.0,,Rural,Y
LP043897,Male,Yes,3+,Graduate,No,4693,0.0,93.0,360.0,1.0,Urban,Y
LP043898,Male,No,2,Graduate,No,3431,0.0,101.0,360.0,0.0,Rural,N
LP043899,Male,No,1,Graduate,No,11572,0.0,197.0,360.0,,Semiurban,N
LP043900,Female,No,0,Not Graduate,Yes,18525,0.0,130.0,360.0,1.0,Urban,Y
LP043901,Male,No,0,Not Graduate,,2204,2042.0,126.0,360.0,1.0,Rural,Y
LP043902,Male,Yes,0,Graduate,No,6438,3906.0,334.0,360.0,1.0,Urban,Y
LP043903,Male,No,2,Graduate,No,3266,0.0,109.0,360.0,1.0,Semiurban,Y
LP043904,Male,Yes,0,Not Graduate,No,3134,536.0,67.0,360.0,1.0,Rural,N
LP043905,Male,Yes,3+,Graduate,No,6456,0.0,155.0,180.0,1.0,Rural,Y
LP043906,Female,Yes,1,Graduate,No,4220,2845.0,147.0,180.0,1.0,Semiurban,Y
LP043907,Female,No,0,Graduate,No,1959,0.0,97.0,360.0,0.0,Semiurban,N
LP043908,Female,No,1,Graduate,,3439,0.0,101.0,360.0,1.0,Semiurban,Y
LP043909,Male,Yes,1,Not Graduate,No,2257,2524.0,120.0,360.0,1.0,Urban,Y
LP043910,Female,Yes,0,Not Graduate,No,3465,663.0,104.0,360.0,,Semiurban,Y
LP043911,Male,Yes,0,Graduate,No,3107,1950.0,154.0,360.0,1.0,Rural,Y
LP043912,Male,No,0,Not Graduate,No,3649,0.0,87.0,36.0,1.0,Semiurban,N
LP043913,Male,No,0,Graduate,No,2030,1783.0,155.0,360.0,1.0,Rural,Y
LP043914,Female,No,0,Graduate,No,4964,0.0,98.0,360.0,0.0,Semiurban,N
LP043915,Male,Yes,0,Graduate,No,2622,2016.0,118.0,360.0,1.0,Rural,Y
LP043916,Male,Yes,2,Graduate,Yes,6179,0.0,,360.0,0.0,Rural,N
LP043917,Male,Yes,1,Not Graduate,No,2412,2375.0,,360.0,1.0,Rural,Y
LP043918,Male,Yes,1,Graduate,No,3464,3250.0,159.0,360.0,1.0,Urban,Y
LP043919,Male,Yes,0,Not Graduate,No,2549,2333.0,180.0,360.0,0.0,Urban,N
LP043920,Male,Yes,0,Graduate,No,3428,4266.0,135.0,180.0,0.0,Rural,N
LP043921,Male,Yes,1,Graduate,No,5642,1032.0,19.0,360.0,1.0,Semiurban,Y
LP043922,Female,No,0,Graduate,No,2945,1625.0,83.0,360.0,,Urban,Y
LP043923,Male,Yes,3+,Graduate,Yes,9922,0.0,266.0,360.0,1.0,Semiurban,Y
LP043924,Male,Yes,0,Graduate,No,3831,2669.0,168.0,360.0,1.0,Semiurban,Y
LP043925,Female,Yes,0,Graduate,No,4444,2306.0,176.0,360.0,1.0,Semiurban,Y
LP043926,Male,Yes,2,Not Graduate,No,3742,242.0,111.0,360.0,1.0,Semiurban,Y
LP043927,Female,Yes,1,Graduate,Yes,19262,0.0,610.0,360.0,1.0,Semiurban,Y
LP043928,Male,Yes,0,Graduate,No,6394,2054.0,204.0,360.0,1.0,Rural,Y
LP043929,Male,No,0,Not Graduate,Yes,5561,0.0,124.0,360.0,1.0,Semiurban,Y
LP043930,Male,Yes,2,Graduate,No,8771,0.0,249.0,360.0,0.0,Urban,N
LP043931,Male,Yes,0,Not Graduate,No,4598,0.0,112.0,360.0,,Rural,Y
LP043932,Male,No,0,Graduate,No,2888,0.0,60.0,360.0,1.0,Urban,Y
LP043933,Male,Yes,3+,Graduate,No,3456,2500.0,127.0,360.0,0.0,Rural,N
LP043934,Female,No,0,Graduate,No,1998,0.0,17.0,360.0,1.0,Urban,N
LP043935,Male,Yes,0,Graduate,No,3408,2064.0,114.0,360.0,0.0,Urban,N
LP043936,Male,Yes,1,Graduate,No,2934,1750.0,193.0,360.0,1.0,Urban,Y
LP043937,Male,Yes,,Graduate,No,4801,1451.0,158.0,360.0,0.0,Urban,N
LP043938,Male,Yes,2,Graduate,No,16342,0.0,276.0,360.0,1.0,Urban,Y
LP043939,Male,Yes,2,Not Graduate,No,6612,1625.0,183.0,480.0,1.0,Semiurban,N
LP043940,Male,Yes,3+,Graduate,No,6520,0.0,155.0,360.0,1.0,Semiurban,N
LP043941,Male,Yes,2,Graduate,No,2770,461.0,115.0,84.0,1.0,Urban,Y
LP043942,,Yes,0,Graduate,No,3546,2210.0,130.0,360.0,0.0,Semiurban,N
LP043943,Male,No,0,Graduate,No,2743,2739.0,102.0,360.0,1.0,Urban,Y
LP043944,Male,Yes,1,Graduate,No,2235,2232.0,105.0,360.0,1.0,Rural,Y
LP043945,Male,No,0,Graduate,,3507,2917.0,166.0,360.0,1.0,Urban,Y
LP043946,Male,Yes,2,Graduate,No,6163,0.0,200.0,360.0,1.0,Semiurban,Y
LP043947,Male,No,0,Graduate,No,1735,33837.0,95.0,360.0,1.0,Urban,N
LP043948,Female,Yes,0,Graduate,No,3585,0.0,34.0,360.0,1.0,Semiurban,Y
LP043949,Male,Yes,1,Graduate,No,1905,0.0,51.0,360.0,,Rural,N
LP043950,Male,Yes,1,Graduate,No,2397,1917.0,149.0,360.0,0.0,Rural,N
LP043951,Male,Yes,1,Graduate,No,3862,3000.0,163.0,84.0,1.0,Rural,N
LP043952,Male,Yes,0,Graduate,No,1936,1522.0,112.0,360.0,1.0,Urban,Y
LP043953,Female,No,0,Not Graduate,No,2660,0.0,60.0,360.0,1.0,Semiurban,Y
LP043954,,No,0,Graduate,No,4683,0.0,97.0,360.0,1.0,Semiurban,Y
LP043955,Male,Yes,2,Graduate,Yes,2278,0.0,110.0,360.0,0.0,Semiurban,N
LP043956,Male,Yes,0,Graduate,No,2908,3416.0,46.0,180.0,1.0,Semiurban,Y
LP043957,Male,Yes,2,Graduate,Yes,6300,0.0,213.0,240.0,1.0,Semiurban,N
LP043958,,No,3+,Graduate,Yes,9531,0.0,294.0,360.0,1.0,Semiurban,Y
LP043959,Male,Yes,0,Graduate,No,3384,3300.0,134.0,180.0,1.0,Rural,Y
LP043960,Male,Yes,0,Graduate,Yes,16358,0.0,253.0,360.0,1.0,Urban,Y
LP043961,Male,No,0,Not Graduate,No,3541,0.0,120.0,360.0,1.0,Rural,Y
LP043962,Male,Yes,2,Not Graduate,Yes,6730,1000.0,192.0,360.0,1.0,Rural,N
LP043963,Male,No,,Graduate,No,3244,0.0,97.0,360.0,0.0,Semiurban,N
LP043964,Male,Yes,0,Graduate,Yes,9672,0.0,178.0,360.0,1.0,Rural,Y
LP043965,Male,Yes,2,Graduate,No,6160,0.0,185.0,360.0,1.0,Urban,Y
LP043966,Female,No,3+,Graduate,,74,41667.0,359.0,180.0,,Urban,N
LP043967,Male,Yes,0,Not Graduate,,2476,2792.0,153.0,360.0,1.0,Rural,Y
LP043968,Male,Yes,3+,Graduate,No,5494,0.0,123.0,360.0,1.0,Urban,Y
LP043969,Male,No,0,Graduate,No,3315,4301.0,179.0,360.0,1.0,Rural,Y
LP043970,Female,Yes,1,Graduate,No,12491,0.0,500.0,360.0,1.0,Semiurban,Y
LP043971,Male,Yes,0,Not Graduate,No,2694,3800.0,,180.0,1.0,Urban,N
LP043972,Male,Yes,1,Graduate,No,3022,2500.0,171.0,360.0,1.0,Semiurban,Y
LP043973,Male,Yes,2,Not Graduate,No,4023,1411.0,160.0,360.0,1.0,Rural,Y
LP043974,Male,Yes,0,Graduate,No,2804,1950.0,117.0,360.0,1.0,Rural,Y
LP043975,Female,No,0,Graduate,No,2611,0.0,81.0,360.0,1.0,Rural,Y
LP043976,Male,Yes,3+,Graduate,No,4042,0.0,33.0,180.0,1.0,Rural,Y
LP043977,Male,Yes,1,Graduate,No,8341,240.0,245.0,360.0,1.0,Urban,Y
LP043978,Male,Yes,2,Graduate,No,7724,0.0,192.0,360.0,1.0,Urban,Y
LP043979,Female,No,0,Graduate,Yes,4414,0.0,134.0,360.0,0.0,Semiurban,N
LP043980,Male,No,0,Graduate,No,5715,0.0,,360.0,1.0,Urban,Y
LP043981,Male,Yes,1,Graduate,No,4544,1508.0,123.0,360.0,1.0,Rural,N
LP043982,Male,Yes,0,Graduate,Yes,3043,0.0,76.0,360.0,1.0,Urban,Y
LP043983,Male,Yes,0,Not Graduate,No,2776,2358.0,127.0,360.0,1.0,Urban,Y
LP043984,Male,No,0,Graduate,No,6288,0.0,144.0,360.0,1.0,Urban,Y
LP043985,Male,Yes,2,Graduate,Yes,5810,4196.0,257.0,360.0,1.0,Urban,Y
LP043986,Male,Yes,0,Not Graduate,No,1928,1516.0,89.0,360.0,1.0,Urban,Y
LP043987,Male,Yes,3+,Graduate,No,3127,2504.0,148.0,360.0,0.0,Semiurban,N
LP043988,Male,Yes,2,Graduate,No,3977,1526.0,167.0,360.0,1.0,Urban,Y
LP043989,Male,Yes,1,Graduate,No,12966,10968.0,344.0,360.0,1.0,Semiurban,N
LP043990,Male,Yes,2,Graduate,No,3666,700.0,62.0,360.0,1.0,Urban,Y
LP043991,Male,Yes,2,Graduate,,2049,1840.0,107.0,360.0,1.0,Urban,Y
LP043992,Male,Yes,2,Graduate,No,2782,8106.0,204.0,360.0,1.0,Urban,Y
LP043993,Male,No,0,Graduate,No,1776,2840.0,105.0,360.0,1.0,Rural,N
LP043994,Male,Yes,2,Graduate,No,1112,1086.0,11.0,120.0,1.0,Urban,Y
LP043995,Male,No,0,Graduate,No,4698,0.0,123.0,360.0,1.0,Urban,Y
LP043996,Male,No,1,Not Graduate,No,4020,0.0,104.0,240.0,,Urban,Y
LP043997,Female,No,0,Graduate,No,3995,0.0,76.0,360.0,0.0,Urban,N
LP043998,Male,Yes,0,Not Graduate,No,4841,0.0,129.0,360.0,1.0,Rural,N
LP043999,Male,Yes,0,Graduate,,2167,3500.0,118.0,,1.0,Urban,Y
LP044000,Male,Yes,0,Not Graduate,No,7406,0.0,105.0,360.0,0.0,Urban,N
LP044001,Male,Yes,1,Graduate,No,5883,5625.0,311.0,360.0,1.0,Urban,Y
LP044002,Male,Yes,0,Not Graduate,No,2428,1911.0,110.0,360.0,0.0,Semiurban,N
LP044003,,Yes,2,Not Graduate,No,3198,1917.0,122.0,360.0,0.0,Rural,N
LP044004,Male,Yes,1,Graduate,,3596,2925.0,146.0,360.0,,Semiurban,N
LP044005,Male,Yes,0,Graduate,Yes,10006,0.0,184.0,360.0,1.0,Semiurban,Y
LP044006,Male,Yes,0,Graduate,No,2356,2253.0,117.0,360.0,1.0,Semiurban,Y
LP044007,Male,Yes,2,Not Graduate,No,4513,1040.0,115.0,360.0,1.0,Urban,Y
LP044008,Male,No,0,Not Graduate,No,1324,0.0,43.0,360.0,1.0,Urban,N
LP044009,Female,No,2,Graduate,,3719,2083.0,127.0,360.0,1.0,Semiurban,Y
LP044010,Male,Yes,1,Graduate,,4348,3369.0,204.0,360.0,,Urban,N
LP044011,Male,No,0,Graduate,No,2737,0.0,74.0,360.0,1.0,Urban,N
LP044012,Male,No,1,Graduate,Yes,4619,0.0,98.0,360.0,1.0,Rural,N
LP044013,Male,Yes,0,Graduate,No,3796,1667.0,114.0,360.0,1.0,Semiurban,Y
LP044014,Male,No,3+,Graduate,No,12746,3000.0,318.0,360.0,1.0,Rural,N
LP044015,Male,Yes,0,Graduate,No,2114,2067.0,,360.0,1.0,Urban,Y
LP044016,Male,Yes,0,Graduate,No,2279,1330.0,92.0,,0.0,Urban,N
LP044017,Female,Yes,0,Graduate,No,3553,1459.0,146.0,360.0,1.0,Semiurban,Y
LP044018,Male,No,0,Graduate,No,4606,7210.0,184.0,360.0,1.0,Urban,Y
LP044019,Male,No,0,Not Graduate,No,3606,1668.0,113.0,360.0,1.0,Semiurban,Y
LP044020,Male,No,0,Graduate,No,3817,0.0,74.0,360.0,1.0,Urban,N
LP044021,Male,No,0,Graduate,No,2096,1213.0,42.0,360.0,1.0,Urban,Y
LP044022,Male,Yes,0,Graduate,No,2097,0.0,72.0,360.0,,Urban,Y
LP044023,Male,Yes,0,Graduate,No,4391,2336.0,131.0,360.0,1.0,Semiurban,Y
LP044024,Male,Yes,0,Not Graduate,Yes,4742,0.0,97.0,,1.0,Urban,Y
LP044025,Female,No,0,Graduate,No,3540,0.0,88.0,,1.0,Urban,Y
LP044026,Male,Yes,1,Graduate,No,5869,0.0,53.0,360.0,1.0,Urban,Y
LP044027,Male,Yes,0,Graduate,No,5444,0.0,144.0,360.0,1.0,Urban,Y
LP044028,Female,Yes,0,Graduate,No,2146,3440.0,123.0,360.0,0.0,Urban,N
LP044029,Female,No,0,Graduate,No,4433,2275.0,136.0,360.0,1.0,Semiurban,Y
LP044030,Female,Yes,0,Not Graduate,No,1773,1644.0,90.0,360.0,1.0,Semiurban,Y
LP044031,Female,No,0,Graduate,No,2688,0.0,111.0,360.0,1.0,Semiurban,Y
LP044032,Female,No,0,Graduate,No,4145,0.0,103.0,360.0,1.0,Semiurban,N
LP044033,Male,Yes,2,Graduate,No,5008,0.0,131.0,360.0,1.0,Urban,N
LP044034,Female,Yes,1,Graduate,Yes,11273,0.0,276.0,360.0,0.0,Urban,N
LP044035,Male,Yes,2,Graduate,No,2730,1167.0,105.0,360.0,1.0,Semiurban,Y
LP044036,Male,Yes,0,Graduate,No,2622,1591.0,103.0,360.0,1.0,Semiurban,Y
LP044037,Male,Yes,0,Graduate,No,3204,2200.0,142.0,360.0,1.0,Rural,N
LP044038,Male,Yes,1,Graduate,No,7591,2250.0,184.0,360.0,1.0,Urban,Y
LP044039,Male,Yes,2,Not Graduate,No,2893,2859.0,151.0,360.0,1.0,Urban,Y
LP044040,Male,Yes,0,Graduate,No,2213,3796.0,130.0,360.0,1.0,Urban,Y
LP044041,Male,Yes,3+,Graduate,No,3345,0.0,93.0,360.0,1.0,Urban,Y
LP044042,Male,Yes,0,Not Graduate,Yes,2182,3449.0,173.0,180.0,0.0,Rural,N
LP044043,Male,Yes,1,Graduate,No,4514,0.0,,360.0,0.0,Rural,N
LP044044,Female,No,0,Graduate,No,4483,0.0,118.0,360.0,0.0,Semiurban,N
LP044045,Male,Yes,0,Graduate,No,6028,4595.0,260.0,360.0,1.0,Semiurban,N
LP044046,Male,No,0,Not Graduate,No,2858,2254.0,126.0,180.0,0.0,Urban,N
LP044047,Male,Yes,1,Graduate,No,10281,0.0,316.0,360.0,1.0,Urban,Y
LP044048,Male,Yes,3+,Not Graduate,Yes,7491,0.0,118.0,60.0,1.0,Urban,Y
LP044049,Female,No,0,Graduate,No,4512,0.0,128.0,360.0,0.0,Semiurban,N
LP044050,Male,Yes,0,Graduate,No,3020,3066.0,181.0,360.0,1.0,Urban,Y
LP044051,Male,Yes,2,Not Graduate,Yes,1734,1875.0,103.0,360.0,1.0,Semiurban,Y
LP044052,Male,No,0,Graduate,No,3321,0.0,88.0,300.0,1.0,Semiurban,Y
LP044053,Male,Yes,3+,Not Graduate,No,5152,0.0,102.0,,0.0,Semiurban,N
LP044054,Male,Yes,3+,Graduate,Yes,5526,1774.0,186.0,360.0,1.0,Semiurban,Y
LP044055,Male,No,0,Graduate,No,3886,0.0,118.0,480.0,1.0,Urban,N
LP044056,Male,No,0,Graduate,No,3949,4750.0,182.0,360.0,1.0,Urban,N
LP044057,Male,Yes,1,Graduate,Yes,687,3022.0,100.0,360.0,1.0,Urban,N
LP044058,Male,Yes,3+,Graduate,No,3274,4000.0,180.0,300.0,0.0,Semiurban,N
LP044059,Male,Yes,3+,Not Graduate,Yes,3025,2166.0,120.0,360.0,,Semiurban,Y
